0.99997234	2.140534e-05	6.188783e-06
8.940116e-06	0.9999616	2.9495843e-05
1.568443e-05	0.99996877	1.552087e-05
1.4569437e-05	0.9999654	2.0082809e-05
0.9999267	1.5145576e-05	5.821828e-05
0.9999118	8.307088e-05	5.102665e-06
0.9999776	1.1097592e-05	1.1330575e-05
0.002183434	0.99402034	0.0037962215
8.151101e-06	1.1924959e-05	0.99998
1.1402757e-05	9.265788e-06	0.9999794
2.4920339e-05	0.99995863	1.6436095e-05
1.0205684e-05	9.493458e-06	0.99998033
6.4601745e-06	1.6823027e-05	0.99997675
1.0255566e-05	9.759182e-06	0.99998
0.16474313	0.8350351	0.00022178248
6.99025e-05	0.9998901	4.0010684e-05
3.1441254e-05	0.9999484	2.0090856e-05
1.1672566e-05	0.999969	1.9355872e-05
1.5435484e-05	0.9999702	1.4412752e-05
1.008077e-05	9.940234e-06	0.99998
1.4538022e-05	0.99996877	1.6699443e-05
7.743136e-06	0.999954	3.8288617e-05
9.56158e-06	1.0754013e-05	0.99997973
7.921594e-06	1.1885509e-05	0.9999802
9.6281e-06	9.763497e-06	0.99998057
1.0031007e-05	1.0007426e-05	0.99998
0.9999281	6.444357e-05	7.4350623e-06
1.08099775e-05	0.9999671	2.2051954e-05
1.3113992e-05	8.71889e-06	0.9999782
8.804761e-06	1.1383781e-05	0.99997985
1.2914229e-05	0.999967	2.0191823e-05
8.384847e-06	1.1836986e-05	0.99997973
1.20089735e-05	0.9999337	5.424188e-05
1.0723524e-05	0.9999567	3.2557225e-05
0.00047003297	0.12160362	0.87792635
1.0645403e-05	9.638842e-06	0.99997973
0.8407263	0.15770929	0.0015643949
1.6893733e-05	0.99996996	1.3062697e-05
2.412077e-05	8.751807e-06	0.9999671
6.8606205e-06	1.7353952e-05	0.9999758
1.7825107e-05	0.99996996	1.2133925e-05
7.3858228e-06	1.4284621e-05	0.9999783
9.4240295e-06	1.0026183e-05	0.99998057
0.00028445685	0.9993788	0.00033665754
0.9999746	9.876643e-06	1.5482834e-05
1.6563092e-05	0.9999689	1.4549895e-05
1.0997218e-05	0.9999651	2.3959e-05
2.2708256e-05	0.99995756	1.9767e-05
8.0659665e-06	1.3284753e-05	0.99997866
1.2474347e-05	8.97554e-06	0.99997854
1.7873781e-05	0.9999628	1.9335956e-05
1.1141343e-05	9.528641e-06	0.9999794
7.72964e-06	1.1828938e-05	0.99998045
7.7416225e-06	0.99990916	8.313914e-05
9.9554745e-06	0.99995947	3.053691e-05
1.9106905e-05	0.9999682	1.2783195e-05
2.5095926e-05	0.99996364	1.1247423e-05
1.0006751e-05	9.698496e-06	0.99998033
0.00025622765	0.99972934	1.4429108e-05
1.0781795e-05	9.006517e-06	0.9999802
2.7316855e-05	0.99996126	1.150004e-05
9.815197e-06	0.9999498	4.046177e-05
0.0088288365	0.99111134	5.9813596e-05
