id	0	0	1
00005a3efe934a19adc0b69b05faeae7	0.99980528	0.33317042828	0.3331642224206666
0009dc82c41341d794837271d4dbff5f	1.7765483666666668e-05	0.6666497752693333	2.548079366666667e-05
000f3763b6074588817c9ab90a22a814	1.9455136333333334e-05	0.6666506656473333	1.9357142333333333e-05
00117934dbe240068c95b6d04b08eea7	1.9944768666666668e-05	0.6666508218046667	2.3649597666666666e-05
0014cef5ccfa43b3a6b20162a03763fa	0.64335344847	0.310040027763	0.64334339276
0015fb20dbd54d249a50559789f43c52	0.9997543933333333	0.3335331077266666	0.33331610854233334
002a0b77fded4ae1abaa8ed9f2ad0824	0.9999738133333334	0.3333331004506667	0.3333326978566667
002c023ddb7343fdb8b3652ace2ded15	0.3340853716666667	0.33140250413466665	0.0013125071175
002daa98e1b240679212a1b7a0402996	5.320129533333333e-06	2.5353396066666663e-05	0.6666387354130666
00305089bee5422ca2423176c448e91a	1.13203994e-05	1.0908030066666668e-05	0.6666495233394
00326db52586478f80d3c23908b32c69	2.5377656333333332e-05	0.66664928272	2.1274055333333334e-05
0035484c19a94cbb96d9e552cfddf43d	1.2709402866666666e-05	1.0930353866666667e-05	0.6666494425328667
00369ae2c2d94f28a0912d6166e05ef3	6.136843166666667e-06	1.6680585666666666e-05	0.6666477978866667
004034b54f0340f7b3fa5265c5921ba2	1.0171803e-05	1.1521588333333334e-05	0.6666504085136667
0046be86e6a14b30ae7aa09b5a61bace	0.06535310634466666	0.601253705678	9.434882966666667e-05
005602f337e44d1f96afecc6c65b8a66	0.33066713711	0.33618400261000003	0.000120884142
00562b5dfb8a4e4db3a958cd3488583a	0.333521663318	0.9997787666666667	0.33333764587066667
0066cf2839b943689cc059e775be6ec4	1.7995449666666664e-05	0.666651825253	2.2450602999999996e-05
006789970e694f82a62a72f85c16dc48	2.051338366666667e-05	0.6666530893646666	2.1137825333333334e-05
0068ad4e79c140cfa9e2534415bb9134	1.2504844999999999e-05	1.1102564666666667e-05	0.6666494576326667
0073c20837eb406dbe4c497015e1ccea	2.4542649000000002e-05	0.6666566016786667	2.5561871666666667e-05
007da0014e584743b1ffbbddc4376520	1.7449814333333328e-05	0.6666448842833333	2.7268207333333333e-05
