0.9994733	0.0005228449	3.988326e-06
2.6325808e-05	0.9999429	3.070742e-05
2.2826942e-05	0.9999424	3.4753764e-05
2.7715414e-05	0.99994254	2.9671295e-05
0.93007016	0.0040875794	0.06584227
0.99993694	5.5968045e-05	7.0065585e-06
0.99997294	1.9515017e-05	7.5607945e-06
0.000133721	0.8697079	0.13015842
2.7062392e-06	3.0165718e-05	0.9999671
5.0700182e-06	8.945364e-06	0.99998593
2.926816e-05	0.9999449	2.5791103e-05
6.3975986e-06	7.724369e-06	0.99998593
3.94366e-06	1.21438425e-05	0.9999839
5.425541e-06	9.268098e-06	0.99998534
3.4517034e-05	0.999933	3.243389e-05
0.00030536883	0.9995901	0.000104500185
0.9999714	1.8414601e-05	1.0279312e-05
2.5575759e-05	0.99994314	3.128218e-05
2.8068094e-05	0.9999465	2.5503896e-05
6.372898e-06	8.051866e-06	0.9999856
4.0035036e-05	0.9999387	2.1166266e-05
2.295285e-05	0.9999404	3.654329e-05
8.368472e-06	7.9376305e-06	0.99998367
6.595601e-06	8.677289e-06	0.99998474
4.8280367e-06	9.365313e-06	0.9999858
5.1990482e-06	9.041026e-06	0.9999858
0.9998331	0.0001622397	4.683976e-06
2.7181648e-05	0.9999442	2.8558776e-05
5.1498487e-06	9.1376305e-06	0.9999857
6.174141e-06	7.949505e-06	0.99998593
2.6567495e-05	0.9999398	3.363055e-05
3.9359447e-06	2.3068656e-05	0.99997294
2.8509676e-05	0.9998286	0.00014296117
2.2699574e-05	0.9998565	0.0001208151
3.430006e-05	0.99993575	2.9885163e-05
5.988612e-06	8.15747e-06	0.9999858
0.8560446	0.13404055	0.009914856
4.301154e-05	0.9999368	2.0169044e-05
0.018936612	0.11636447	0.86469895
3.6864558e-06	1.3406828e-05	0.99998295
4.2783988e-05	0.9999347	2.256033e-05
2.7174076e-05	0.99993455	3.8303577e-05
6.5333165e-06	7.815413e-06	0.9999857
4.090919e-06	0.00017972713	0.99981624
0.99997663	1.556815e-05	7.783173e-06
5.287235e-05	0.99992514	2.191911e-05
